record_id,user_id,activity_timestamp,weight,height,country_of_residence,dish_name,meal_type,ingredient_list,substitutions_list,substitutions_made,carbon_footprint_original,portion_size,hunger_rating,meal_rating,geo_location
rec_00680,Vegan Vera,2023-03-17 09:38:28,56.5,165.8,Sweden,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(59.335, 18.079)"
rec_00918,Budget Billie,2023-03-18 14:34:51,60.0,163.7,India,Stir-fried Rice,Lunch,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",1,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",3,3,"(12.9664, 77.5859)"
rec_00831,Vegan Vera,2023-03-18 20:01:04,57.0,169.5,Sweden,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(59.3213, 18.0613)"
rec_00018,Hardcore Henrietta,2023-03-19 07:30:33,85.0,171.7,Germany,Protein Pasta,Breakfast,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5234, 13.4104)"
rec_01259,Diet Dani,2023-03-19 13:15:25,79.0,169.1,Italy,Zucchini Noodles,Lunch,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,4,"(41.9149, 12.4978)"
rec_01235,Diet Dani,2023-03-20 13:00:08,78.4,169.5,Italy,Smoothie Bowl,Lunch,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,4,"(41.9158, 12.4825)"
rec_01803,Travel Terry,2023-03-20 13:40:24,75.0,181.1,Japan,Grilled Chicken Salad,Lunch,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",4,4,"(35.6763, 139.6953)"
rec_01664,Travel Terry,2023-03-21 13:17:42,79.8,178.5,Japan,Mushroom Risotto,Lunch,"['tofu', 'onion', 'quinoa']","[None, None, None]",1,"[1.88, 4.93, 4.05]","[54, 78, 287]",3,4,"(35.7062, 139.6783)"
rec_01495,Diet Dani,2023-03-22 07:00:11,80.2,168.8,Italy,Zucchini Noodles,Breakfast,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,4,"(41.9105, 12.4918)"
rec_00668,Vegan Vera,2023-03-22 07:04:40,57.1,165.8,Sweden,Vegan Buddha Bowl,Breakfast,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",3,4,"(59.3391, 18.0828)"
rec_01172,Diet Dani,2023-03-22 12:49:56,79.6,171.9,Italy,Grilled Chicken Salad,Lunch,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",1,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,4,"(41.9149, 12.4774)"
rec_01817,Travel Terry,2023-03-22 13:56:27,76.3,179.2,Japan,Vegan Wrap,Lunch,"['beef', 'onion', 'pork']","['seitan', None, 'jackfruit']",0,"[3.38, 1.15, 0.75]","[181, 110, 121]",3,4,"(35.6915, 139.6725)"
rec_00576,Fit Felix,2023-03-22 19:56:45,72.3,178.9,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3744, 4.9091)"
rec_00833,Vegan Vera,2023-03-24 07:08:06,56.9,168.1,Sweden,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(59.3184, 18.0521)"
rec_01498,Diet Dani,2023-03-24 13:17:26,80.6,168.3,Italy,Zucchini Noodles,Lunch,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,3,"(41.8883, 12.489)"
rec_01326,Diet Dani,2023-03-25 07:15:37,79.9,171.5,Italy,Zucchini Noodles,Breakfast,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,3,"(41.8882, 12.5022)"
rec_00135,Hardcore Henrietta,2023-03-25 20:02:25,75.3,171.0,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",3,4,"(52.531, 13.3906)"
rec_01188,Diet Dani,2023-03-25 20:07:44,79.6,171.7,Italy,Zucchini Noodles,Dinner,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,4,"(41.9169, 12.478)"
rec_01595,Travel Terry,2023-03-26 07:26:35,79.0,179.1,Japan,Vegan Pasta,Breakfast,"['yogurt', 'pepper', 'tomato', 'milk', 'salt']","['coconut yogurt', None, None, 'almond milk', None]",1,"[0.46, 2.35, 4.99, 4.98, 0.46]","[167, 130, 287, 242, 289]",4,4,"(40.7088, -74.0031)"
rec_00246,Hardcore Henrietta,2023-03-26 08:45:12,77.0,165.6,Germany,Protein Pasta,Breakfast,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",1,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5254, 13.39)"
rec_00900,Vegan Vera,2023-03-26 12:41:02,58.2,165.7,Sweden,Vegan Buddha Bowl,Lunch,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",2,4,"(59.322, 18.0707)"
rec_00215,Hardcore Henrietta,2023-03-26 20:27:52,83.1,166.2,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",3,4,"(52.5171, 13.3992)"
rec_00885,Vegan Vera,2023-03-27 13:44:08,58.4,168.7,Sweden,Vegan Buddha Bowl,Lunch,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",3,4,"(59.3268, 18.0845)"
rec_00329,Hardcore Henrietta,2023-03-27 19:40:00,83.0,171.1,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.524, 13.3885)"
rec_00078,Hardcore Henrietta,2023-03-28 09:23:15,79.5,168.5,Germany,Protein Pasta,Breakfast,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5127, 13.389)"
rec_00893,Vegan Vera,2023-03-28 13:02:34,56.0,165.9,Sweden,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",4,4,"(59.3395, 18.062)"
rec_01893,Travel Terry,2023-03-29 14:29:07,78.5,182.0,Japan,Vegan Wrap,Lunch,"['broccoli', 'tofu', 'yogurt', 'quinoa', 'mushroom', 'milk']","[None, None, 'coconut yogurt', None, None, 'almond milk']",0,"[3.43, 2.08, 0.91, 2.39, 0.73, 3.15]","[161, 174, 57, 149, 136, 221]",4,3,"(-33.8658, 151.2052)"
rec_01473,Diet Dani,2023-03-29 19:40:21,78.7,169.7,Italy,Grilled Chicken Salad,Dinner,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",2,5,"(41.8832, 12.5137)"
rec_00129,Hardcore Henrietta,2023-03-30 12:32:26,79.9,174.0,Germany,Protein Pasta,Lunch,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5323, 13.4139)"
rec_00955,Budget Billie,2023-03-31 14:52:01,62.0,165.8,India,Stir-fried Rice,Lunch,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",5,2,"(12.9769, 77.5942)"
rec_00639,Fit Felix,2023-03-31 14:52:53,70.0,177.9,Netherlands,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(52.3867, 4.9097)"
rec_00741,Vegan Vera,2023-03-31 18:39:29,59.7,169.5,Sweden,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(59.3449, 18.056)"
rec_01430,Diet Dani,2023-04-02 07:51:50,79.8,168.0,Italy,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,4,"(41.9193, 12.5081)"
rec_00619,Fit Felix,2023-04-02 08:17:38,73.1,178.3,Netherlands,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,2,"(52.3813, 4.8926)"
rec_00223,Hardcore Henrietta,2023-04-02 18:37:45,76.8,173.0,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,3,"(52.5344, 13.4234)"
rec_01413,Diet Dani,2023-04-03 12:12:01,78.7,170.5,Italy,Smoothie Bowl,Lunch,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,5,"(41.9086, 12.509)"
rec_00373,Fit Felix,2023-04-03 20:47:56,74.4,175.4,Netherlands,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,5,"(52.3805, 4.8947)"
rec_00882,Vegan Vera,2023-04-04 19:04:51,56.6,168.8,Sweden,Quinoa Salad,Dinner,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(59.3399, 18.05)"
rec_00874,Vegan Vera,2023-04-04 19:07:02,56.9,169.9,Sweden,Vegan Buddha Bowl,Dinner,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",4,5,"(59.3336, 18.0822)"
rec_01573,Travel Terry,2023-04-04 19:20:41,79.1,181.3,Japan,Vegetable Stir-Fry,Dinner,"['pork', 'onion', 'mushroom', 'fish', 'salt', 'pepper']","['jackfruit', None, None, 'tempeh', None, None]",0,"[1.55, 0.72, 2.16, 4.71, 3.42, 4.52]","[129, 220, 154, 133, 153, 228]",4,4,"(40.7271, -74.0189)"
rec_01147,Budget Billie,2023-04-04 19:23:26,61.5,164.5,India,Stir-fried Rice,Dinner,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",5,3,"(12.988, 77.6107)"
rec_01171,Diet Dani,2023-04-05 14:09:13,79.1,168.1,Italy,Smoothie Bowl,Lunch,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,4,"(41.9027, 12.5096)"
rec_01621,Travel Terry,2023-04-05 18:20:38,78.1,179.4,Japan,Vegan Wrap,Dinner,"['beef', 'onion', 'pork']","['seitan', None, 'jackfruit']",1,"[3.38, 1.15, 0.75]","[181, 110, 121]",5,4,"(35.6853, 139.6931)"
rec_01316,Diet Dani,2023-04-06 08:51:03,81.8,171.7,Italy,Zucchini Noodles,Breakfast,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,3,"(41.9039, 12.512)"
rec_01010,Budget Billie,2023-04-06 18:19:13,59.9,164.5,India,Simple Pasta,Dinner,"['beef', 'pasta', 'broccoli', 'fish', 'tomato']","['seitan', None, None, 'tempeh', None]",0,"[3.13, 4.32, 2.93, 3.55, 0.32]","[70, 191, 125, 262, 210]",4,4,"(12.9832, 77.6006)"
rec_01414,Diet Dani,2023-04-07 07:13:55,81.4,170.3,Italy,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",4,3,"(41.8837, 12.4824)"
rec_01514,Travel Terry,2023-04-07 08:35:41,79.7,181.1,Japan,Vegan Curry,Breakfast,"['tomato', 'yogurt', 'milk', 'chicken', 'fish', 'tofu']","[None, 'coconut yogurt', 'almond milk', 'tofu', 'tempeh', None]",0,"[2.64, 0.35, 1.32, 4.26, 2.34, 4.03]","[158, 106, 95, 255, 295, 228]",4,4,"(48.861, 2.366)"
rec_01012,Budget Billie,2023-04-07 14:34:54,59.6,163.4,India,Stir-fried Rice,Lunch,"['broccoli', 'chicken', 'fish', 'pepper', 'onion']","[None, 'tofu', 'tempeh', None, None]",0,"[0.12, 3.64, 3.63, 4.86, 3.83]","[78, 125, 161, 90, 166]",5,2,"(12.9538, 77.5973)"
rec_01543,Travel Terry,2023-04-08 20:50:07,78.2,180.4,Japan,Vegan Risotto,Dinner,"['yogurt', 'quinoa', 'pork']","['coconut yogurt', None, 'jackfruit']",0,"[3.19, 1.05, 3.51]","[166, 156, 276]",5,3,"(-33.885, 151.1936)"
rec_01158,Diet Dani,2023-04-09 08:34:03,79.4,168.3,Italy,Smoothie Bowl,Breakfast,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",0,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,3,"(41.889, 12.5093)"
rec_00766,Vegan Vera,2023-04-09 12:27:15,55.9,167.0,Sweden,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",2,4,"(59.3383, 18.0541)"
rec_00840,Vegan Vera,2023-04-09 13:10:43,58.1,166.0,Sweden,Vegan Buddha Bowl,Lunch,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",3,4,"(59.3152, 18.0836)"
rec_01552,Travel Terry,2023-04-10 07:41:10,75.5,180.1,Japan,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",5,4,"(-33.8858, 151.2012)"
rec_01783,Travel Terry,2023-04-11 08:56:56,75.4,179.7,Japan,Vegan Sushi,Breakfast,"['garlic', 'cheese', 'yogurt']","[None, 'vegan cheese', 'coconut yogurt']",0,"[3.92, 4.43, 2.09]","[220, 76, 140]",5,3,"(35.7065, 139.6895)"
rec_01294,Diet Dani,2023-04-11 20:35:28,78.8,169.6,Italy,Zucchini Noodles,Dinner,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",0,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,4,"(41.8976, 12.4779)"
rec_01227,Diet Dani,2023-04-12 08:53:19,81.4,168.5,Italy,Zucchini Noodles,Breakfast,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,3,"(41.8948, 12.4774)"
rec_01869,Travel Terry,2023-04-12 13:32:00,76.0,179.0,Japan,Vegan Casserole,Lunch,"['tomato', 'broccoli', 'chicken', 'salt', 'spinach']","[None, None, 'tofu', None, None]",1,"[3.31, 2.38, 2.27, 1.15, 2.42]","[103, 160, 251, 198, 205]",4,4,"(48.8494, 2.3656)"
rec_00049,Hardcore Henrietta,2023-04-12 18:20:38,81.9,169.9,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",1,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,5,"(52.5234, 13.4135)"
rec_00758,Vegan Vera,2023-04-13 13:48:32,57.5,167.7,Sweden,Vegan Buddha Bowl,Lunch,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",3,4,"(59.3202, 18.056)"
rec_01306,Diet Dani,2023-04-13 14:35:05,78.2,171.4,Italy,Zucchini Noodles,Lunch,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,4,"(41.8961, 12.4818)"
rec_00292,Hardcore Henrietta,2023-04-13 18:47:32,76.9,169.5,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",1,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,4,"(52.5106, 13.3914)"
rec_00276,Hardcore Henrietta,2023-04-13 19:20:15,83.5,173.5,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",1,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,5,"(52.522, 13.4001)"
rec_00064,Hardcore Henrietta,2023-04-13 20:31:29,76.7,166.5,Germany,Beef Stir-Fry,Dinner,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,4,"(52.537, 13.4076)"
rec_01333,Diet Dani,2023-04-14 08:59:02,79.0,169.1,Italy,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,3,"(41.9036, 12.4927)"
rec_01482,Diet Dani,2023-04-14 18:12:09,81.0,171.5,Italy,Grilled Chicken Salad,Dinner,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",0,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,4,"(41.9043, 12.507)"
rec_00735,Vegan Vera,2023-04-16 09:15:05,57.0,166.6,Sweden,Vegan Buddha Bowl,Breakfast,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",4,5,"(59.3315, 18.0683)"
rec_00339,Hardcore Henrietta,2023-04-16 09:31:39,78.6,172.8,Germany,Protein Pasta,Breakfast,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",1,"[0.6, 3.73, 2.77]","[107, 85, 238]",5,3,"(52.5339, 13.3998)"
rec_00991,Budget Billie,2023-04-16 13:35:22,59.6,165.6,India,Ramen with Veggies,Lunch,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",1,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,3,"(12.9638, 77.6046)"
rec_01241,Diet Dani,2023-04-18 07:39:30,81.0,169.7,Italy,Smoothie Bowl,Breakfast,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",0,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,3,"(41.9198, 12.4787)"
rec_01320,Diet Dani,2023-04-18 18:52:24,78.9,169.2,Italy,Zucchini Noodles,Dinner,"['salt', 'pork', 'yogurt', 'fish']","[None, 'jackfruit', 'coconut yogurt', 'tempeh']",1,"[4.19, 0.9, 1.84, 3.38]","[147, 121, 166, 212]",3,4,"(41.897, 12.5064)"
rec_00822,Vegan Vera,2023-04-19 09:08:17,59.5,165.1,Sweden,Quinoa Salad,Breakfast,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,4,"(59.3376, 18.0747)"
rec_00727,Vegan Vera,2023-04-19 13:43:27,56.9,169.5,Sweden,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",0,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(59.3345, 18.0594)"
rec_01311,Diet Dani,2023-04-20 07:38:42,80.6,171.0,Italy,Smoothie Bowl,Breakfast,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",0,"[0.89, 4.77, 4.62]","[89, 145, 245]",2,4,"(41.9192, 12.4795)"
rec_01200,Diet Dani,2023-04-20 07:49:41,79.7,168.1,Italy,Grilled Chicken Salad,Breakfast,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",1,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,4,"(41.9088, 12.5159)"
rec_00352,Fit Felix,2023-04-20 13:19:14,75.0,175.5,Netherlands,Quinoa Salad,Lunch,"['onion', 'beef', 'yogurt', 'mushroom']","[None, 'seitan', 'coconut yogurt', None]",1,"[0.42, 4.57, 2.88, 3.62]","[256, 130, 152, 118]",3,5,"(52.3529, 4.9176)"
rec_00742,Vegan Vera,2023-04-20 14:57:09,56.8,165.5,Sweden,Vegan Buddha Bowl,Lunch,"['rice', 'onion', 'pepper', 'milk']","[None, None, None, 'almond milk']",0,"[0.6, 1.96, 1.86, 1.79]","[105, 295, 245, 136]",3,4,"(59.3401, 18.0586)"
rec_01131,Budget Billie,2023-04-20 20:58:20,59.1,166.7,India,Ramen with Veggies,Dinner,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,3,"(12.9567, 77.6051)"
rec_00052,Hardcore Henrietta,2023-04-21 08:06:47,81.9,169.7,Germany,Protein Pasta,Breakfast,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5235, 13.4075)"
rec_01515,Travel Terry,2023-04-21 18:27:05,79.4,178.4,Japan,Tofu Scramble,Dinner,"['broccoli', 'salt', 'fish']","[None, None, 'tempeh']",0,"[1.4, 4.46, 3.74]","[290, 274, 84]",4,4,"(40.6949, -74.0032)"
rec_00082,Hardcore Henrietta,2023-04-21 19:04:33,77.4,169.2,Germany,Protein Pasta,Dinner,"['chicken', 'pepper', 'yogurt']","['tofu', None, 'coconut yogurt']",0,"[0.6, 3.73, 2.77]","[107, 85, 238]",4,4,"(52.5008, 13.4199)"
rec_01426,Diet Dani,2023-04-21 19:55:37,80.5,169.8,Italy,Smoothie Bowl,Dinner,"['salt', 'spinach', 'cheese']","[None, None, 'vegan cheese']",1,"[0.89, 4.77, 4.62]","[89, 145, 245]",3,4,"(41.8941, 12.5024)"
rec_01401,Diet Dani,2023-04-22 13:11:50,78.7,169.9,Italy,Grilled Chicken Salad,Lunch,"['beef', 'chicken', 'pork', 'cheese', 'yogurt', 'pepper']","['seitan', 'tofu', 'jackfruit', 'vegan cheese', 'coconut yogurt', None]",1,"[3.54, 2.16, 2.3, 1.46, 4.36, 3.82]","[204, 56, 193, 100, 233, 216]",3,4,"(41.8932, 12.5153)"
rec_00302,Hardcore Henrietta,2023-04-22 13:24:25,76.1,172.9,Germany,Beef Stir-Fry,Lunch,"['quinoa', 'tomato', 'pasta', 'milk']","[None, None, None, 'almond milk']",0,"[2.85, 1.39, 2.96, 4.5]","[117, 85, 113, 240]",4,4,"(52.5088, 13.4149)"
rec_01032,Budget Billie,2023-04-22 19:39:41,60.1,166.2,India,Ramen with Veggies,Dinner,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,2,"(12.9688, 77.5857)"
rec_01087,Budget Billie,2023-04-23 08:36:44,60.6,165.0,India,Ramen with Veggies,Breakfast,"['garlic', 'yogurt', 'milk', 'spinach', 'quinoa', 'beef']","[None, 'coconut yogurt', 'almond milk', None, None, 'seitan']",0,"[0.88, 3.43, 3.02, 1.99, 3.02, 2.39]","[243, 62, 270, 78, 89, 210]",4,4,"(12.9795, 77.5801)"
rec_01596,Travel Terry,2023-04-23 18:24:56,78.0,181.7,Japan,Quinoa Bowl,Dinner,"['yogurt', 'egg', 'mushroom', 'rice']","['coconut yogurt', 'flax egg', None, None]",1,"[1.73, 4.66, 4.03, 4.33]","[56, 95, 238, 286]",4,4,"(48.8375, 2.342)"
